"","startTime","duration","app","endTime","date","category"
"1293",2022-12-21 18:26:34,748.998,"chrome",2022-12-21 18:39:02,2022-12-21,"studia"
"1294",2022-12-21 18:26:33,0,"chrome",2022-12-21 18:26:33,2022-12-21,"studia"
"1295",2022-12-21 18:25:09,82.223,"Discord",2022-12-21 18:26:31,2022-12-21,"inne"
"1296",2022-12-21 18:24:24,44.355,"Discord",2022-12-21 18:25:08,2022-12-21,"inne"
"1297",2022-12-21 18:24:21,2.069,"Discord",2022-12-21 18:24:23,2022-12-21,"inne"
"1298",2022-12-21 18:24:19,1.046,"Discord",2022-12-21 18:24:20,2022-12-21,"inne"
"1299",2022-12-21 18:24:18,0,"unknown",2022-12-21 18:24:18,2022-12-21,"inne"
"1300",2022-12-21 18:23:47,29.72,"chrome",2022-12-21 18:24:16,2022-12-21,"studia"
"1301",2022-12-21 18:23:14,31.99,"chrome",2022-12-21 18:23:45,2022-12-21,"studia"
"1302",2022-12-21 18:22:58,14.775,"chrome",2022-12-21 18:23:12,2022-12-21,"studia"
"1303",2022-12-21 18:22:57,0,"chrome",2022-12-21 18:22:57,2022-12-21,"studia"
"1304",2022-12-21 18:22:55,1.044,"chrome",2022-12-21 18:22:56,2022-12-21,"studia"
"1305",2022-12-21 18:22:47,6.369,"chrome",2022-12-21 18:22:53,2022-12-21,"studia"
"1306",2022-12-21 18:21:07,99.918,"chrome",2022-12-21 18:22:46,2022-12-21,"studia"
"1307",2022-12-21 18:21:05,0,"chrome",2022-12-21 18:21:05,2022-12-21,"studia"
"1308",2022-12-21 18:21:01,3.23,"chrome",2022-12-21 18:21:04,2022-12-21,"studia"
"1309",2022-12-21 18:20:51,9.426,"chrome",2022-12-21 18:21:00,2022-12-21,"studia"
"1310",2022-12-21 18:20:49,1.079,"chrome",2022-12-21 18:20:50,2022-12-21,"studia"
"1311",2022-12-21 18:20:22,25.155,"chrome",2022-12-21 18:20:47,2022-12-21,"studia"
"1312",2022-12-21 18:19:24,57.687,"chrome",2022-12-21 18:20:21,2022-12-21,"studia"
"1313",2022-12-21 18:19:22,0,"chrome",2022-12-21 18:19:22,2022-12-21,"studia"
"1314",2022-12-21 18:19:18,3.173,"chrome",2022-12-21 18:19:21,2022-12-21,"studia"
"1315",2022-12-21 18:19:17,0,"chrome",2022-12-21 18:19:17,2022-12-21,"studia"
"1316",2022-12-21 18:19:16,0,"chrome",2022-12-21 18:19:16,2022-12-21,"studia"
"1317",2022-12-21 18:19:08,7.326,"chrome",2022-12-21 18:19:15,2022-12-21,"studia"
"1318",2022-12-21 18:18:57,9.54,"Messenger",2022-12-21 18:19:06,2022-12-21,"wolne"
"1319",2022-12-21 18:17:21,94.522,"chrome",2022-12-21 18:18:55,2022-12-21,"studia"
"1320",2022-12-21 18:17:10,10.657,"chrome",2022-12-21 18:17:20,2022-12-21,"studia"
"1321",2022-12-21 18:17:08,1.043,"chrome",2022-12-21 18:17:09,2022-12-21,"studia"
"1322",2022-12-21 18:17:05,1.05,"chrome",2022-12-21 18:17:06,2022-12-21,"studia"
"1323",2022-12-21 18:17:04,0,"chrome",2022-12-21 18:17:04,2022-12-21,"studia"
"1324",2022-12-21 18:16:57,6.468,"chrome",2022-12-21 18:17:03,2022-12-21,"studia"
"1325",2022-12-21 18:16:51,4.291,"chrome",2022-12-21 18:16:55,2022-12-21,"studia"
"1326",2022-12-21 18:16:47,3.194,"chrome",2022-12-21 18:16:50,2022-12-21,"studia"
"1327",2022-12-21 18:16:40,6.381,"chrome",2022-12-21 18:16:46,2022-12-21,"studia"
"1328",2022-12-21 18:16:38,1.053,"chrome",2022-12-21 18:16:39,2022-12-21,"studia"
"1329",2022-12-21 18:16:36,1.062,"chrome",2022-12-21 18:16:37,2022-12-21,"studia"
"1330",2022-12-21 18:16:27,7.478,"chrome",2022-12-21 18:16:34,2022-12-21,"studia"
"1331",2022-12-21 18:15:52,33.878,"chrome",2022-12-21 18:16:25,2022-12-21,"studia"
"1332",2022-12-21 18:15:48,3.194,"chrome",2022-12-21 18:15:51,2022-12-21,"studia"
"1333",2022-12-21 18:15:38,8.564,"chrome",2022-12-21 18:15:46,2022-12-21,"studia"
"1334",2022-12-21 18:15:37,0,"chrome",2022-12-21 18:15:37,2022-12-21,"studia"
"1335",2022-12-21 18:15:36,0,"chrome",2022-12-21 18:15:36,2022-12-21,"studia"
"1336",2022-12-21 18:15:34,1.067,"chrome",2022-12-21 18:15:35,2022-12-21,"studia"
"1337",2022-12-21 18:15:30,3.233,"chrome",2022-12-21 18:15:33,2022-12-21,"studia"
"1338",2022-12-21 18:15:29,0,"chrome",2022-12-21 18:15:29,2022-12-21,"studia"
"1339",2022-12-21 18:15:28,0,"Messenger",2022-12-21 18:15:28,2022-12-21,"wolne"
"1340",2022-12-21 18:14:53,33.914,"chrome",2022-12-21 18:15:26,2022-12-21,"studia"
"1341",2022-12-21 18:14:45,6.264,"Messenger",2022-12-21 18:14:51,2022-12-21,"wolne"
"1342",2022-12-21 18:14:43,1.061,"Messenger",2022-12-21 18:14:44,2022-12-21,"wolne"
"1343",2022-12-21 18:14:42,0,"Messenger",2022-12-21 18:14:42,2022-12-21,"wolne"
"1344",2022-12-21 18:14:39,2.131,"Messenger",2022-12-21 18:14:41,2022-12-21,"wolne"
"1345",2022-12-21 18:13:58,40.252,"Messenger",2022-12-21 18:14:38,2022-12-21,"wolne"
"1346",2022-12-21 18:13:48,8.467,"chrome",2022-12-21 18:13:56,2022-12-21,"studia"
"1347",2022-12-21 18:13:41,6.369,"chrome",2022-12-21 18:13:47,2022-12-21,"studia"
"1348",2022-12-21 18:13:39,1.052,"chrome",2022-12-21 18:13:40,2022-12-21,"studia"
"1349",2022-12-21 18:13:35,2.136,"chrome",2022-12-21 18:13:37,2022-12-21,"studia"
"1350",2022-12-21 18:13:34,0,"chrome",2022-12-21 18:13:34,2022-12-21,"studia"
"1351",2022-12-21 18:13:28,5.277,"chrome",2022-12-21 18:13:33,2022-12-21,"studia"
"1352",2022-12-21 18:13:27,0,"chrome",2022-12-21 18:13:27,2022-12-21,"studia"
"1353",2022-12-21 18:13:26,0,"chrome",2022-12-21 18:13:26,2022-12-21,"studia"
"1354",2022-12-21 18:13:17,7.406,"chrome",2022-12-21 18:13:24,2022-12-21,"studia"
"1355",2022-12-21 18:13:08,8.506,"chrome",2022-12-21 18:13:16,2022-12-21,"studia"
"1356",2022-12-21 18:12:57,9.524,"chrome",2022-12-21 18:13:06,2022-12-21,"studia"
"1357",2022-12-21 18:12:56,0,"chrome",2022-12-21 18:12:56,2022-12-21,"studia"
"1358",2022-12-21 18:12:46,9.412,"chrome",2022-12-21 18:12:55,2022-12-21,"studia"
"1359",2022-12-21 18:12:45,0,"chrome",2022-12-21 18:12:45,2022-12-21,"studia"
"1360",2022-12-21 18:12:44,0,"chrome",2022-12-21 18:12:44,2022-12-21,"studia"
"1361",2022-12-21 18:12:27,15.821,"chrome",2022-12-21 18:12:42,2022-12-21,"studia"
"1362",2022-12-21 18:12:08,18.023,"chrome",2022-12-21 18:12:26,2022-12-21,"studia"
"1363",2022-12-21 18:12:03,3.13,"chrome",2022-12-21 18:12:06,2022-12-21,"studia"
"1364",2022-12-21 18:11:58,4.225,"chrome",2022-12-21 18:12:02,2022-12-21,"studia"
"1365",2022-12-21 18:11:51,6.385,"chrome",2022-12-21 18:11:57,2022-12-21,"studia"
"1366",2022-12-21 18:11:42,7.318,"chrome",2022-12-21 18:11:49,2022-12-21,"studia"
"1367",2022-12-21 18:11:24,17.15,"chrome",2022-12-21 18:11:41,2022-12-21,"studia"
"1368",2022-12-21 18:11:19,4.224,"chrome",2022-12-21 18:11:23,2022-12-21,"studia"
"1369",2022-12-21 18:11:14,4.198,"chrome",2022-12-21 18:11:18,2022-12-21,"studia"
"1370",2022-12-21 18:11:11,1.072,"chrome",2022-12-21 18:11:12,2022-12-21,"studia"
"1371",2022-12-21 18:11:10,0,"chrome",2022-12-21 18:11:10,2022-12-21,"studia"
"1372",2022-12-21 18:11:02,7.523,"chrome",2022-12-21 18:11:09,2022-12-21,"studia"
"1373",2022-12-21 18:10:54,6.337,"chrome",2022-12-21 18:11:00,2022-12-21,"studia"
"1374",2022-12-21 18:10:46,7.376,"chrome",2022-12-21 18:10:53,2022-12-21,"studia"
"1375",2022-12-21 18:10:39,6.281,"chrome",2022-12-21 18:10:45,2022-12-21,"studia"
"1376",2022-12-21 18:10:37,1.045,"chrome",2022-12-21 18:10:38,2022-12-21,"studia"
"1377",2022-12-21 18:10:30,5.262,"chrome",2022-12-21 18:10:35,2022-12-21,"studia"
"1378",2022-12-21 18:10:06,23.532,"chrome",2022-12-21 18:10:29,2022-12-21,"studia"
"1379",2022-12-21 18:09:58,6.335,"chrome",2022-12-21 18:10:04,2022-12-21,"studia"
"1380",2022-12-21 18:09:49,8.398,"chrome",2022-12-21 18:09:57,2022-12-21,"studia"
"1381",2022-12-21 18:09:47,1.083,"chrome",2022-12-21 18:09:48,2022-12-21,"studia"
"1382",2022-12-21 18:09:43,2.113,"chrome",2022-12-21 18:09:45,2022-12-21,"studia"
"1383",2022-12-21 18:09:37,5.201,"chrome",2022-12-21 18:09:42,2022-12-21,"studia"
"1384",2022-12-21 18:09:15,21.068,"chrome",2022-12-21 18:09:36,2022-12-21,"studia"
"1385",2022-12-21 18:09:09,5.228,"chrome",2022-12-21 18:09:14,2022-12-21,"studia"
"1386",2022-12-21 18:09:00,7.433,"chrome",2022-12-21 18:09:07,2022-12-21,"studia"
"1387",2022-12-21 18:08:59,0,"chrome",2022-12-21 18:08:59,2022-12-21,"studia"
"1388",2022-12-21 18:08:57,1.042,"chrome",2022-12-21 18:08:58,2022-12-21,"studia"
"1389",2022-12-21 18:08:54,2.14,"chrome",2022-12-21 18:08:56,2022-12-21,"studia"
"1390",2022-12-21 18:08:52,1.045,"chrome",2022-12-21 18:08:53,2022-12-21,"studia"
"1391",2022-12-21 18:08:42,8.927,"chrome",2022-12-21 18:08:50,2022-12-21,"studia"
"1392",2022-12-21 18:08:26,14.985,"chrome",2022-12-21 18:08:40,2022-12-21,"studia"
"1393",2022-12-21 18:08:25,0,"chrome",2022-12-21 18:08:25,2022-12-21,"studia"
"1394",2022-12-21 18:08:12,11.516,"chrome",2022-12-21 18:08:23,2022-12-21,"studia"
"1395",2022-12-21 18:08:05,6.297,"chrome",2022-12-21 18:08:11,2022-12-21,"studia"
"1396",2022-12-21 18:08:04,0,"chrome",2022-12-21 18:08:04,2022-12-21,"studia"
"1397",2022-12-21 18:07:59,3.163,"chrome",2022-12-21 18:08:02,2022-12-21,"studia"
"1398",2022-12-21 18:07:57,1.07,"chrome",2022-12-21 18:07:58,2022-12-21,"studia"
"1399",2022-12-21 18:07:56,0,"chrome",2022-12-21 18:07:56,2022-12-21,"studia"
"1400",2022-12-21 18:07:55,0,"chrome",2022-12-21 18:07:55,2022-12-21,"studia"
"1401",2022-12-21 18:07:53,1.042,"Messenger",2022-12-21 18:07:54,2022-12-21,"wolne"
"1402",2022-12-21 18:07:52,0,"explorer",2022-12-21 18:07:52,2022-12-21,"inne"
"1403",2022-12-21 18:07:31,19.907,"chrome",2022-12-21 18:07:50,2022-12-21,"studia"
"1404",2022-12-21 18:07:29,1.066,"chrome",2022-12-21 18:07:30,2022-12-21,"studia"
"1405",2022-12-21 18:07:21,7.366,"Messenger",2022-12-21 18:07:28,2022-12-21,"wolne"
"1406",2022-12-21 18:07:17,2.146,"chrome",2022-12-21 18:07:19,2022-12-21,"studia"
"1407",2022-12-21 18:07:04,12.663,"Messenger",2022-12-21 18:07:16,2022-12-21,"wolne"
"1408",2022-12-21 18:07:03,0,"unknown",2022-12-21 18:07:03,2022-12-21,"inne"
"1409",2022-12-21 18:07:02,0,"chrome",2022-12-21 18:07:02,2022-12-21,"studia"
"1410",2022-12-21 18:07:01,0,"chrome",2022-12-21 18:07:01,2022-12-21,"studia"
"1411",2022-12-21 18:05:59,60.576,"chrome",2022-12-21 18:06:59,2022-12-21,"studia"
"1412",2022-12-21 18:05:57,1.054,"chrome",2022-12-21 18:05:58,2022-12-21,"studia"
"1413",2022-12-21 18:05:51,5.225,"chrome",2022-12-21 18:05:56,2022-12-21,"studia"
"1414",2022-12-21 18:04:51,58.887,"chrome",2022-12-21 18:05:49,2022-12-21,"studia"
"1415",2022-12-21 18:04:47,2.073,"Messenger",2022-12-21 18:04:49,2022-12-21,"wolne"
"1416",2022-12-21 18:04:43,3.13,"Discord",2022-12-21 18:04:46,2022-12-21,"inne"
"1417",2022-12-21 18:04:39,3.147,"Messenger",2022-12-21 18:04:42,2022-12-21,"wolne"
"1418",2022-12-21 18:03:03,95.495,"chrome",2022-12-21 18:04:38,2022-12-21,"studia"
"1419",2022-12-21 18:02:58,3.225,"Messenger",2022-12-21 18:03:01,2022-12-21,"wolne"
"1420",2022-12-21 18:00:53,123.878,"chrome",2022-12-21 18:02:56,2022-12-21,"studia"
"1421",2022-12-21 17:58:24,148.655,"chrome",2022-12-21 18:00:52,2022-12-21,"studia"
"1422",2022-12-21 17:58:17,5.339,"Messenger",2022-12-21 17:58:22,2022-12-21,"wolne"
"1423",2022-12-21 17:57:29,46.821,"chrome",2022-12-21 17:58:15,2022-12-21,"studia"
"1424",2022-12-21 17:56:23,65.093,"Messenger",2022-12-21 17:57:28,2022-12-21,"wolne"
"1425",2022-12-21 17:56:22,0,"unknown",2022-12-21 17:56:22,2022-12-21,"inne"
"1426",2022-12-21 17:56:13,8.4,"chrome",2022-12-21 17:56:21,2022-12-21,"studia"
"1427",2022-12-21 17:55:31,40.931,"chrome",2022-12-21 17:56:11,2022-12-21,"studia"
"1428",2022-12-21 17:55:26,3.171,"Messenger",2022-12-21 17:55:29,2022-12-21,"wolne"
"1429",2022-12-21 17:55:23,2.089,"chrome",2022-12-21 17:55:25,2022-12-21,"studia"
"1430",2022-12-21 17:55:21,1.095,"Messenger",2022-12-21 17:55:22,2022-12-21,"wolne"
"1431",2022-12-21 17:54:44,35.601,"chrome",2022-12-21 17:55:19,2022-12-21,"studia"
"1432",2022-12-21 17:54:40,3.133,"Messenger",2022-12-21 17:54:43,2022-12-21,"wolne"
"1433",2022-12-21 17:54:12,27.306,"chrome",2022-12-21 17:54:39,2022-12-21,"studia"
"1434",2022-12-21 17:54:11,0,"Messenger",2022-12-21 17:54:11,2022-12-21,"wolne"
"1435",2022-12-21 17:54:05,5.27,"chrome",2022-12-21 17:54:10,2022-12-21,"studia"
"1436",2022-12-21 17:53:53,10.511,"Messenger",2022-12-21 17:54:03,2022-12-21,"wolne"
"1437",2022-12-21 17:53:19,32.425,"chrome",2022-12-21 17:53:51,2022-12-21,"studia"
"1438",2022-12-21 17:53:05,13.586,"Messenger",2022-12-21 17:53:18,2022-12-21,"wolne"
"1439",2022-12-21 17:53:04,0,"Discord",2022-12-21 17:53:04,2022-12-21,"inne"
"1440",2022-12-21 17:53:02,1.042,"chrome",2022-12-21 17:53:03,2022-12-21,"studia"
"1441",2022-12-21 17:53:01,0,"Discord",2022-12-21 17:53:01,2022-12-21,"inne"
"1442",2022-12-21 17:52:11,48.061,"Messenger",2022-12-21 17:52:59,2022-12-21,"wolne"
"1443",2022-12-21 17:51:58,12.534,"Discord",2022-12-21 17:52:10,2022-12-21,"inne"
"1444",2022-12-21 17:51:54,3.128,"Discord",2022-12-21 17:51:57,2022-12-21,"inne"
"1445",2022-12-21 17:51:35,17.825,"chrome",2022-12-21 17:51:52,2022-12-21,"studia"
"1446",2022-12-21 17:51:28,5.266,"Messenger",2022-12-21 17:51:33,2022-12-21,"wolne"
"1447",2022-12-21 17:51:03,24.185,"chrome",2022-12-21 17:51:27,2022-12-21,"studia"
"1448",2022-12-21 17:51:02,0,"Messenger",2022-12-21 17:51:02,2022-12-21,"wolne"
"1449",2022-12-21 17:50:54,7.346,"chrome",2022-12-21 17:51:01,2022-12-21,"studia"
"1450",2022-12-21 17:50:43,9.444,"Messenger",2022-12-21 17:50:52,2022-12-21,"wolne"
"1451",2022-12-21 17:50:42,0,"unknown",2022-12-21 17:50:42,2022-12-21,"inne"
"1452",2022-12-21 17:50:12,29.241,"chrome",2022-12-21 17:50:41,2022-12-21,"studia"
"1453",2022-12-21 17:50:08,3.136,"chrome",2022-12-21 17:50:11,2022-12-21,"studia"
"1454",2022-12-21 17:50:05,2.099,"chrome",2022-12-21 17:50:07,2022-12-21,"studia"
"1455",2022-12-21 17:49:50,13.646,"chrome",2022-12-21 17:50:03,2022-12-21,"studia"
"1456",2022-12-21 17:49:42,6.318,"chrome",2022-12-21 17:49:48,2022-12-21,"studia"
"1457",2022-12-21 17:49:38,3.145,"chrome",2022-12-21 17:49:41,2022-12-21,"studia"
"1458",2022-12-21 17:49:34,3.199,"chrome",2022-12-21 17:49:37,2022-12-21,"studia"
"1459",2022-12-21 17:49:15,17.757,"Messenger",2022-12-21 17:49:32,2022-12-21,"wolne"
"1460",2022-12-21 17:49:14,0,"chrome",2022-12-21 17:49:14,2022-12-21,"studia"
"1461",2022-12-21 17:49:06,7.378,"Messenger",2022-12-21 17:49:13,2022-12-21,"wolne"
"1462",2022-12-21 17:49:02,3.131,"chrome",2022-12-21 17:49:05,2022-12-21,"studia"
"1463",2022-12-21 17:48:48,12.524,"Messenger",2022-12-21 17:49:00,2022-12-21,"wolne"
"1464",2022-12-21 17:46:33,134.037,"Discord",2022-12-21 17:48:47,2022-12-21,"inne"
"1465",2022-12-21 17:46:32,0,"explorer",2022-12-21 17:46:32,2022-12-21,"inne"
"1466",2022-12-21 17:46:10,20.368,"LeagueClientUx",2022-12-21 17:46:30,2022-12-21,"inne"
"1467",2022-12-21 17:35:55,614.364,"Discord",2022-12-21 17:46:09,2022-12-21,"inne"
"1468",2022-12-21 17:35:51,3.255,"explorer",2022-12-21 17:35:54,2022-12-21,"inne"
"1469",2022-12-21 17:35:45,4.751,"League of Legends",2022-12-21 17:35:49,2022-12-21,"inne"
"1470",2022-12-21 17:35:43,0,"explorer",2022-12-21 17:35:43,2022-12-21,"inne"
"1471",2022-12-21 17:35:41,1.068,"explorer",2022-12-21 17:35:42,2022-12-21,"inne"
"1472",2022-12-21 17:35:19,20.857,"explorer",2022-12-21 17:35:39,2022-12-21,"inne"
"1473",2022-12-21 17:35:16,2.104,"LeagueClientUx",2022-12-21 17:35:18,2022-12-21,"inne"
"1474",2022-12-21 17:32:31,163.766,"ShellExperienceHost",2022-12-21 17:35:14,2022-12-21,"inne"
"1475",2022-12-21 17:32:30,0,"explorer",2022-12-21 17:32:30,2022-12-21,"inne"
"1476",2022-12-21 17:32:27,1.064,"LeagueClientUx",2022-12-21 17:32:28,2022-12-21,"inne"
"1477",2022-12-21 17:32:26,0,"Messenger",2022-12-21 17:32:26,2022-12-21,"wolne"
"1478",2022-12-21 17:32:24,1.055,"LeagueClientUx",2022-12-21 17:32:25,2022-12-21,"inne"
"1479",2022-12-21 17:32:21,2.15,"Messenger",2022-12-21 17:32:23,2022-12-21,"wolne"
"1480",2022-12-21 17:31:01,79.048,"LeagueClientUx",2022-12-21 17:32:20,2022-12-21,"inne"
"1481",2022-12-21 17:30:59,1.291,"Messenger",2022-12-21 17:31:00,2022-12-21,"wolne"
"1482",2022-12-21 17:30:55,2.256,"LeagueClientUx",2022-12-21 17:30:57,2022-12-21,"inne"
"1483",2022-12-21 17:30:47,6.624,"chrome",2022-12-21 17:30:53,2022-12-21,"studia"
"1484",2022-12-21 17:30:45,1.061,"Discord",2022-12-21 17:30:46,2022-12-21,"inne"
"1485",2022-12-21 17:30:19,25.028,"LeagueClientUx",2022-12-21 17:30:44,2022-12-21,"inne"
"1486",2022-12-21 17:30:03,14.309,"Discord",2022-12-21 17:30:17,2022-12-21,"inne"
"1487",2022-12-21 17:30:01,1.096,"LeagueClientUx",2022-12-21 17:30:02,2022-12-21,"inne"
"1488",2022-12-21 17:29:56,3.269,"Messenger",2022-12-21 17:29:59,2022-12-21,"wolne"
"1489",2022-12-21 17:29:55,0,"unknown",2022-12-21 17:29:55,2022-12-21,"inne"
"1490",2022-12-21 17:29:07,47.275,"Spotify",2022-12-21 17:29:54,2022-12-21,"wolne"
"1491",2022-12-21 17:29:01,3.936,"Spotify",2022-12-21 17:29:04,2022-12-21,"wolne"
"1492",2022-12-21 17:28:58,1.48,"Discord",2022-12-21 17:28:59,2022-12-21,"inne"
"1493",2022-12-21 17:28:54,3.437,"chrome",2022-12-21 17:28:57,2022-12-21,"studia"
"1494",2022-12-21 17:28:11,41.114,"Messenger",2022-12-21 17:28:52,2022-12-21,"wolne"
"1495",2022-12-21 17:28:10,0,"explorer",2022-12-21 17:28:10,2022-12-21,"inne"
"1496",2022-12-21 17:28:06,3.211,"LeagueClientUx",2022-12-21 17:28:09,2022-12-21,"inne"
"1497",2022-12-21 17:27:46,18.802,"chrome",2022-12-21 17:28:04,2022-12-21,"studia"
"1498",2022-12-21 17:27:38,6.361,"chrome",2022-12-21 17:27:44,2022-12-21,"studia"
"1499",2022-12-21 17:27:37,0,"explorer",2022-12-21 17:27:37,2022-12-21,"inne"
"1500",2022-12-21 17:27:17,18.837,"LeagueClientUx",2022-12-21 17:27:35,2022-12-21,"inne"
"1501",2022-12-21 17:27:07,8.581,"chrome",2022-12-21 17:27:15,2022-12-21,"studia"
"1502",2022-12-21 17:27:05,1.048,"explorer",2022-12-21 17:27:06,2022-12-21,"inne"
"1503",2022-12-21 17:27:04,0,"SearchApp",2022-12-21 17:27:04,2022-12-21,"inne"
"1504",2022-12-21 17:27:03,0,"explorer",2022-12-21 17:27:03,2022-12-21,"inne"
"1505",2022-12-21 17:25:35,87.38,"chrome",2022-12-21 17:27:02,2022-12-21,"studia"
"1506",2022-12-21 17:24:49,45.006,"chrome",2022-12-21 17:25:34,2022-12-21,"studia"
"1507",2022-12-21 17:24:48,0,"explorer",2022-12-21 17:24:48,2022-12-21,"inne"
"1508",2022-12-21 17:24:45,1.227,"LeagueClientUx",2022-12-21 17:24:46,2022-12-21,"inne"
"1509",2022-12-21 17:24:42,1.367,"chrome",2022-12-21 17:24:43,2022-12-21,"studia"
"1510",2022-12-21 17:24:39,2.481,"Battle",2022-12-21 17:24:41,2022-12-21,"inne"
"1511",2022-12-21 17:24:37,0,"unknown",2022-12-21 17:24:37,2022-12-21,"inne"
"1512",2022-12-21 17:24:27,9.196,"chrome",2022-12-21 17:24:36,2022-12-21,"studia"
"1513",2022-12-21 17:24:23,2.464,"Discord",2022-12-21 17:24:25,2022-12-21,"inne"
"1514",2022-12-21 17:24:22,0,"LeagueClientUx",2022-12-21 17:24:22,2022-12-21,"inne"
"1515",2022-12-21 17:24:18,1.368,"Discord",2022-12-21 17:24:19,2022-12-21,"inne"
"1516",2022-12-21 17:24:15,1.492,"LeagueClientUx",2022-12-21 17:24:16,2022-12-21,"inne"
"1517",2022-12-21 17:24:02,11.751,"chrome",2022-12-21 17:24:13,2022-12-21,"studia"
"1518",2022-12-21 17:24:01,0,"Discord",2022-12-21 17:24:01,2022-12-21,"inne"
"1519",2022-12-21 17:23:57,1.436,"chrome",2022-12-21 17:23:58,2022-12-21,"studia"
"1520",2022-12-21 17:23:56,0,"chrome",2022-12-21 17:23:56,2022-12-21,"studia"
"1521",2022-12-21 17:23:55,0,"LeagueClientUx",2022-12-21 17:23:55,2022-12-21,"inne"
"1522",2022-12-21 17:23:53,0,"chrome",2022-12-21 17:23:53,2022-12-21,"studia"
"1523",2022-12-21 17:23:44,8.666,"chrome",2022-12-21 17:23:52,2022-12-21,"studia"
"1524",2022-12-21 17:23:42,1.068,"chrome",2022-12-21 17:23:43,2022-12-21,"studia"
"1525",2022-12-21 17:23:37,3.389,"chrome",2022-12-21 17:23:40,2022-12-21,"studia"
"1526",2022-12-21 17:23:36,0,"chrome",2022-12-21 17:23:36,2022-12-21,"studia"
"1527",2022-12-21 17:23:34,1.119,"unknown",2022-12-21 17:23:35,2022-12-21,"inne"
"1528",2022-12-21 17:23:33,0,"LeagueClientUx",2022-12-21 17:23:33,2022-12-21,"inne"
"1529",2022-12-21 17:23:26,4.766,"chrome",2022-12-21 17:23:30,2022-12-21,"studia"
"1530",2022-12-21 17:23:21,4.414,"chrome",2022-12-21 17:23:25,2022-12-21,"studia"
"1531",2022-12-21 17:23:20,0,"chrome",2022-12-21 17:23:20,2022-12-21,"studia"
"1532",2022-12-21 17:23:18,0,"chrome",2022-12-21 17:23:18,2022-12-21,"studia"
"1533",2022-12-21 17:23:08,8.41,"Spotify",2022-12-21 17:23:16,2022-12-21,"wolne"
"1534",2022-12-21 17:23:07,0,"chrome",2022-12-21 17:23:07,2022-12-21,"studia"
"1535",2022-12-21 17:23:03,3.166,"explorer",2022-12-21 17:23:06,2022-12-21,"inne"
"1536",2022-12-21 17:23:00,2.117,"SearchApp",2022-12-21 17:23:02,2022-12-21,"inne"
"1537",2022-12-21 17:22:59,0,"explorer",2022-12-21 17:22:59,2022-12-21,"inne"
"1538",2022-12-21 17:22:51,6.404,"chrome",2022-12-21 17:22:57,2022-12-21,"studia"
"1539",2022-12-21 17:22:50,0,"chrome",2022-12-21 17:22:50,2022-12-21,"studia"
"1540",2022-12-21 17:22:49,0,"chrome",2022-12-21 17:22:49,2022-12-21,"studia"
"1541",2022-12-21 17:22:46,1.892,"explorer",2022-12-21 17:22:47,2022-12-21,"inne"
"1542",2022-12-21 17:22:45,0,"Spotify",2022-12-21 17:22:45,2022-12-21,"wolne"
"1543",2022-12-21 17:22:36,7.421,"Discord",2022-12-21 17:22:43,2022-12-21,"inne"
"1544",2022-12-21 17:22:35,0,"Discord",2022-12-21 17:22:35,2022-12-21,"inne"
"1545",2022-12-21 17:22:34,0,"Razer Central",2022-12-21 17:22:34,2022-12-21,"inne"
"1546",2022-12-21 17:22:29,4.186,"Messenger",2022-12-21 17:22:33,2022-12-21,"wolne"
"1547",2022-12-21 17:22:15,12.536,"Messenger",2022-12-21 17:22:27,2022-12-21,"wolne"
"1548",2022-12-21 17:21:52,21.815,"Messenger",2022-12-21 17:22:13,2022-12-21,"wolne"
"1549",2022-12-21 01:10:04,0,"SearchApp",2022-12-21 01:10:04,2022-12-21,"inne"
"1550",2022-12-21 01:09:59,4.294,"chrome",2022-12-21 01:10:03,2022-12-21,"studia"
"1551",2022-12-21 01:09:50,7.582,"chrome",2022-12-21 01:09:57,2022-12-21,"studia"
"1552",2022-12-21 01:08:56,53.247,"chrome",2022-12-21 01:09:49,2022-12-21,"studia"
"1553",2022-12-21 01:08:52,3.133,"chrome",2022-12-21 01:08:55,2022-12-21,"studia"
"1554",2022-12-21 01:07:22,88.995,"chrome",2022-12-21 01:08:50,2022-12-21,"studia"
"1555",2022-12-21 01:07:21,0,"chrome",2022-12-21 01:07:21,2022-12-21,"studia"
"1556",2022-12-21 01:07:12,7.375,"explorer",2022-12-21 01:07:19,2022-12-21,"inne"
"1557",2022-12-21 01:06:58,12.813,"chrome",2022-12-21 01:07:10,2022-12-21,"studia"
"1558",2022-12-21 01:06:57,0,"Spotify",2022-12-21 01:06:57,2022-12-21,"wolne"
"1559",2022-12-21 01:06:26,30.691,"Messenger",2022-12-21 01:06:56,2022-12-21,"wolne"
"1560",2022-12-21 01:06:13,11.841,"chrome",2022-12-21 01:06:24,2022-12-21,"studia"
"1561",2022-12-21 01:05:14,57.168,"chrome",2022-12-21 01:06:11,2022-12-21,"studia"
"1562",2022-12-21 01:04:54,19.311,"chrome",2022-12-21 01:05:13,2022-12-21,"studia"
"1563",2022-12-21 01:04:51,2.128,"chrome",2022-12-21 01:04:53,2022-12-21,"studia"
"1564",2022-12-21 01:04:50,0,"chrome",2022-12-21 01:04:50,2022-12-21,"studia"
"1565",2022-12-21 01:04:14,34.345,"chrome",2022-12-21 01:04:48,2022-12-21,"studia"
